table_name,date,o,h,l,c,v,a
1000688,20200814,1466.8,1486.4,1453.74,1484.04,431.3,2990644.224
1000688,20200817,1486.81,1501.25,1471.92,1496.4,750.68,3848979.2512
1000688,20200818,1496.42,1512.76,1492.96,1512.51,794.67,4546233.5488
1000688,20200819,1516.98,1517.89,1470.34,1472.02,801.65,4272947.6096
1000688,20200820,1460.03,1473.05,1438.46,1442.58,615.47,3220640.768
1000688,20200821,1447.8,1467.98,1443.52,1447.71,521.51,2769133.1584
1000688,20200824,1453.49,1457.58,1421.89,1450.67,560.67,2985521.152
1000688,20200825,1449.54,1462.9,1424.42,1427.7,526.99,2826937.7536
1000688,20200826,1422.0,1430.79,1377.21,1383.31,654.5,3515403.4688
1000688,20200827,1389.94,1429.96,1380.13,1417.56,605.65,3252823.04
1000688,20200828,1415.65,1416.82,1393.85,1413.64,565.29,3407631.7696
1000688,20200831,1417.66,1441.46,1417.66,1423.24,547.57,3146377.216
1000688,20200901,1424.43,1435.65,1419.6,1426.65,443.19,2475529.216
1000688,20200902,1430.87,1434.92,1411.84,1422.95,491.98,2848795.8528
1000688,20200903,1422.42,1423.89,1396.11,1402.14,530.49,3101807.2064
1000688,20200904,1377.39,1396.0,1371.16,1390.28,490.98,2960811.2128
1000688,20200907,1387.49,1394.9,1349.77,1356.7,620.76,3686763.7248
1000688,20200908,1356.82,1363.28,1328.92,1344.61,444.85,2684811.264
1000688,20200909,1331.43,1332.07,1289.35,1298.08,625.22,2937307.136
1000688,20200910,1309.32,1321.06,1276.5,1280.19,475.06,2335305.9328
1000688,20200911,1279.84,1313.85,1272.84,1312.51,403.62,2036623.5648
1000688,20200914,1334.98,1372.83,1334.98,1348.07,437.32,2450723.4304
1000688,20200915,1348.79,1372.44,1334.82,1364.6,410.95,2257694.9248
1000688,20200916,1363.32,1364.42,1341.68,1349.67,413.37,2070459.5968
1000688,20200917,1347.45,1393.85,1335.03,1383.59,840.63,3651877.6832
1000688,20200918,1386.38,1403.92,1379.92,1403.9,637.62,3021212.672
1000688,20200921,1407.07,1411.5,1390.9,1397.75,517.34,2761291.1616
1000688,20200922,1389.78,1403.26,1379.01,1390.09,557.16,2729977.6512
1000688,20200923,1401.37,1440.64,1400.28,1423.9,620.89,3074366.0544
1000688,20200924,1412.16,1416.38,1392.01,1394.93,503.15,2494074.0608
1000688,20200925,1399.39,1402.68,1360.55,1364.02,382.41,1997128.704
1000688,20200928,1367.46,1369.04,1335.99,1338.95,452.32,2256849.7152
1000688,20200929,1345.99,1403.43,1345.99,1389.96,429.36,2122741.5552
1000688,20200930,1394.86,1431.88,1393.91,1418.8,398.51,2025632.9728
1000688,20201009,1446.52,1467.98,1446.52,1465.96,492.1,2475472.0768
1000688,20201012,1475.26,1491.61,1469.65,1490.58,659.82,3529372.4672
1000688,20201013,1491.85,1498.83,1485.13,1497.6,509.55,2784058.5728
1000688,20201014,1495.34,1498.0,1481.12,1488.67,467.34,2556381.184
1000688,20201015,1489.38,1493.0,1451.88,1453.79,452.03,2686193.0496
1000688,20201016,1457.15,1461.83,1429.08,1438.53,377.74,2263082.8032
1000688,20201019,1444.84,1446.49,1411.27,1412.15,400.95,2558466.6624
1000688,20201020,1413.87,1428.08,1402.71,1426.18,387.96,2213458.3296
1000688,20201021,1427.24,1429.45,1396.12,1396.98,384.99,2310411.4688
1000688,20201022,1395.13,1395.13,1373.51,1376.58,332.91,2155384.2176
1000688,20201023,1380.37,1389.52,1336.37,1336.53,377.54,2388790.6816
1000688,20201026,1332.68,1364.97,1313.45,1356.11,307.4,1843647.488
1000688,20201027,1359.18,1386.8,1354.81,1385.75,314.78,1920447.6928
1000688,20201028,1396.56,1413.66,1392.07,1406.07,416.63,2431031.5008
1000688,20201029,1394.28,1418.41,1387.38,1412.06,461.2,2679445.504
1000688,20201030,1413.51,1430.12,1393.91,1393.91,612.37,3530450.1248
1000688,20201102,1402.08,1406.94,1370.9,1400.91,525.07,2898397.184
1000688,20201103,1403.64,1451.63,1402.26,1449.01,502.08,2868049.3056
1000688,20201104,1454.73,1462.67,1443.42,1458.9,418.0,2409806.2336
1000688,20201105,1477.61,1479.47,1453.72,1475.38,479.65,2736452.4032
1000688,20201106,1477.53,1477.53,1429.12,1441.47,445.34,2622860.288
1000688,20201109,1446.47,1491.52,1442.62,1485.15,779.7,4561878.6304
1000688,20201110,1483.66,1483.66,1438.59,1441.97,581.13,3388157.952
1000688,20201111,1440.78,1441.0,1393.73,1395.51,561.54,3256180.9408
1000688,20201112,1404.81,1421.74,1404.57,1413.29,422.06,2326159.36
1000688,20201113,1406.69,1441.01,1401.46,1436.89,416.02,2362775.3472
1000688,20201116,1520.27,1520.27,1444.39,1446.95,471.68,2621578.4448
1000688,20201117,1455.23,1455.23,1425.26,1430.81,485.87,2678576.9472
1000688,20201118,1431.66,1441.22,1418.36,1419.23,502.11,2630410.8544
1000688,20201119,1415.64,1436.49,1408.22,1435.92,449.6,2295418.88
1000688,20201120,1433.95,1442.31,1427.31,1430.72,470.29,2342129.664
1000688,20201123,1429.39,1429.39,1412.02,1418.1,474.39,2585498.624
1000688,20201124,1412.02,1420.34,1409.4,1412.75,486.43,2753638.4
1000688,20201125,1414.19,1414.51,1387.56,1388.36,465.26,2648892.8256
1000688,20201126,1386.21,1398.57,1380.13,1385.31,380.05,2160349.3888
1000688,20201127,1386.65,1398.14,1380.64,1387.77,372.32,2098449.6128
1000688,20201130,1392.95,1397.01,1380.22,1385.48,418.36,2500864.4096
1000688,20201201,1386.58,1408.04,1381.96,1404.24,373.17,2225617.5104
1000688,20201202,1408.67,1419.11,1403.73,1408.49,573.85,3070196.5312
1000688,20201203,1410.44,1418.12,1398.1,1410.83,458.5,2475404.9024
1000688,20201204,1409.59,1410.93,1401.53,1404.87,417.86,2336542.9248
1000688,20201207,1410.5,1417.78,1403.42,1406.19,475.9,2738896.896
1000688,20201208,1405.72,1408.79,1397.55,1398.73,427.96,2414935.04
1000688,20201209,1400.57,1404.23,1364.2,1365.04,478.34,2587593.1136
1000688,20201210,1363.0,1370.83,1355.88,1360.18,504.34,2964188.9792
1000688,20201211,1362.34,1365.43,1345.32,1362.96,666.54,3641714.688
1000688,20201214,1361.61,1380.05,1353.9,1375.06,458.43,2601235.456
1000688,20201215,1373.96,1379.77,1357.36,1363.18,471.35,2710542.7456
1000688,20201216,1357.22,1357.22,1339.96,1345.13,556.06,3360379.904
1000688,20201217,1343.28,1364.88,1339.9,1363.36,479.83,2814639.7184
1000688,20201218,1381.48,1381.48,1357.77,1361.11,466.32,2661198.0288
1000688,20201221,1359.69,1390.59,1355.93,1388.67,521.22,3064897.9456
1000688,20201222,1383.29,1390.99,1355.97,1358.62,516.22,3043897.1392
1000688,20201223,1359.73,1378.61,1355.25,1376.6,519.61,2946209.5872
1000688,20201224,1378.38,1384.31,1347.8,1348.01,576.44,3008283.2384
1000688,20201225,1348.47,1357.65,1340.79,1349.79,498.17,2665084.3136
1000688,20201228,1345.3,1349.35,1335.25,1339.01,520.9,2880486.6048
1000688,20201229,1338.24,1353.06,1336.09,1337.47,481.93,2585788.416
1000688,20201230,1336.72,1367.76,1335.21,1362.91,520.05,3290416.5376
1000688,20201231,1370.44,1394.74,1368.47,1393.03,546.09,3631690.1376
1000688,20210104,1398.96,1425.7,1389.59,1422.12,585.55,3902108.0576
1000688,20210105,1413.18,1427.12,1409.54,1425.16,609.75,3851032.576
1000688,20210106,1430.07,1434.19,1408.06,1415.02,607.15,3614276.4032
1000688,20210107,1414.9,1417.43,1370.19,1381.94,663.36,4154566.2464
1000688,20210108,1382.15,1385.12,1366.18,1378.74,542.41,3531862.8352
1000688,20210111,1385.35,1407.91,1378.12,1390.66,576.24,3730716.672
1000688,20210112,1389.47,1408.42,1379.8,1405.22,451.14,2920533.6064
1000688,20210113,1412.07,1416.66,1389.77,1407.41,570.96,3396749.1072
1000688,20210114,1406.05,1478.75,1399.56,1447.27,754.3,4068782.4896
1000688,20210115,1450.86,1465.69,1431.45,1447.58,605.49,3629571.2768
1000688,20210118,1443.82,1496.37,1437.02,1481.25,629.03,4007220.0192
1000688,20210119,1485.46,1489.22,1441.62,1443.92,573.15,3617256.6528
1000688,20210120,1450.72,1482.11,1444.74,1481.45,492.04,3174582.8864
1000688,20210121,1485.65,1492.95,1465.89,1482.28,526.05,3369534.8736
1000688,20210122,1482.65,1487.61,1456.02,1486.31,580.16,4077361.5616
1000688,20210125,1481.74,1513.73,1471.18,1498.6,603.58,4291010.56
1000688,20210126,1498.0,1509.41,1471.31,1478.45,484.12,3401511.936
1000688,20210127,1481.49,1489.76,1441.18,1458.37,452.79,3038128.5376
1000688,20210128,1441.4,1461.84,1418.94,1421.59,428.16,2818212.0448
1000688,20210129,1435.28,1440.25,1400.67,1421.96,492.04,3016285.184
1000688,20210201,1419.18,1439.04,1412.16,1421.48,462.33,2861252.4032
1000688,20210202,1419.71,1438.09,1414.36,1438.06,446.92,2732722.3808
1000688,20210203,1436.0,1443.98,1410.15,1410.15,508.49,3015250.5344
1000688,20210204,1402.09,1412.71,1367.71,1394.1,484.2,2799370.4448
1000688,20210205,1396.12,1407.32,1368.65,1368.8,422.76,2631116.1856
1000688,20210208,1371.75,1395.14,1367.33,1382.48,377.18,2367908.2496
1000688,20210209,1389.07,1434.87,1383.86,1427.68,390.55,2579097.8048
1000688,20210210,1424.77,1440.21,1407.64,1437.02,408.21,2763942.2976
1000688,20210218,1457.8,1465.68,1429.09,1429.74,479.8,3104794.624
1000688,20210219,1426.1,1430.72,1404.15,1427.91,433.99,2640320.7168
1000688,20210222,1431.56,1436.8,1388.52,1389.92,545.08,3136668.4672
1000688,20210223,1371.63,1401.51,1370.91,1390.53,435.88,2571834.5728
1000688,20210224,1393.72,1398.33,1358.41,1365.64,451.39,2784723.7632
1000688,20210225,1373.84,1375.61,1349.71,1349.71,490.04,2551145.8816
1000688,20210226,1319.89,1344.15,1319.65,1325.59,474.33,2775664.64
1000688,20210301,1339.99,1359.72,1337.19,1358.14,496.77,2794286.08
1000688,20210302,1373.03,1373.66,1342.9,1352.04,524.5,2818382.4384
1000688,20210303,1350.01,1359.79,1340.32,1359.4,449.17,2811231.0272
1000688,20210304,1358.28,1362.99,1322.34,1324.16,524.38,2992585.728
1000688,20210305,1307.06,1338.83,1305.92,1329.84,383.68,2307621.6832
1000688,20210308,1337.02,1340.42,1275.46,1275.46,492.26,2898473.984
1000688,20210309,1275.32,1278.32,1227.18,1230.14,504.02,2649225.0112
1000688,20210310,1251.18,1258.88,1227.42,1232.74,371.11,1960052.1216
1000688,20210311,1241.1,1273.96,1227.33,1267.3,385.53,2500109.1072
1000688,20210312,1268.44,1269.21,1251.2,1261.32,371.62,2242451.6608
1000688,20210315,1254.68,1254.68,1213.43,1223.39,347.85,2085849.7024
1000688,20210316,1223.8,1231.99,1212.34,1220.37,330.41,1768326.144
1000688,20210317,1220.45,1237.91,1213.35,1236.54,317.23,1685020.7744
1000688,20210318,1241.56,1251.56,1237.62,1241.31,357.3,1798364.9792
1000688,20210319,1226.41,1242.13,1221.42,1231.29,397.08,1937336.7296
1000688,20210322,1229.47,1247.49,1227.84,1242.76,357.0,1770567.0656
1000688,20210323,1246.36,1257.38,1232.26,1236.47,432.77,1924418.9696
1000688,20210324,1228.61,1244.45,1219.51,1221.45,386.64,1839508.48
1000688,20210325,1212.83,1231.96,1212.38,1219.71,336.5,1737256.1408
1000688,20210326,1224.64,1258.16,1224.64,1256.66,353.42,1838548.1728
1000688,20210329,1262.29,1263.44,1248.33,1250.77,347.88,1810932.736
1000688,20210330,1250.28,1259.28,1245.01,1248.34,349.02,1817529.9584
1000688,20210331,1248.16,1253.79,1236.26,1248.33,355.24,1769779.4048
1000688,20210401,1251.0,1269.88,1248.96,1266.75,425.54,2135611.1872
1000688,20210402,1276.03,1302.62,1274.38,1299.92,542.17,2783142.0928
1000688,20210406,1304.64,1309.95,1291.92,1296.62,436.42,2111214.1824
1000688,20210407,1296.82,1300.77,1283.16,1298.78,413.55,2105282.7648
1000688,20210408,1293.64,1305.43,1287.01,1291.86,476.47,2352150.9376
1000688,20210409,1290.31,1296.86,1269.92,1271.44,414.17,2119063.9616
1000688,20210412,1269.02,1280.08,1240.44,1243.5,440.65,2180887.3472
1000688,20210413,1242.76,1259.04,1239.46,1241.4,384.95,1821507.3792
1000688,20210414,1243.24,1258.17,1243.24,1254.71,352.66,1828204.3392
1000688,20210415,1250.36,1266.58,1245.18,1264.16,352.54,1837724.4672
1000688,20210416,1265.15,1279.29,1255.84,1274.7,465.26,2204089.5488
1000688,20210419,1273.08,1300.54,1268.99,1299.01,687.47,2970285.2608
1000688,20210420,1295.61,1304.76,1290.02,1290.5,699.24,3215030.272
1000688,20210421,1285.31,1291.53,1275.61,1286.86,519.46,2617986.2528
1000688,20210422,1288.58,1308.34,1288.58,1305.18,498.2,2719137.9968
1000688,20210423,1303.29,1318.3,1300.1,1311.83,476.2,2684606.8736
1000688,20210426,1315.51,1335.47,1313.06,1314.91,623.12,3752580.3008
1000688,20210427,1310.66,1316.2,1297.27,1311.91,505.24,2841452.7488
1000688,20210428,1318.55,1326.01,1304.33,1324.24,572.83,3311908.864
1000688,20210429,1320.89,1337.85,1312.94,1324.05,551.37,3142190.6944
1000688,20210430,1319.01,1327.37,1313.83,1322.24,606.15,3498716.7744
1000688,20210506,1321.21,1322.68,1298.91,1310.13,473.06,2948487.5776
1000688,20210507,1311.66,1315.75,1263.69,1263.9,484.79,2787951.2064
1000688,20210510,1262.48,1265.8,1249.49,1254.49,437.98,2442779.8528
1000688,20210511,1243.81,1260.82,1240.2,1258.11,436.73,2255189.4016
1000688,20210512,1254.74,1273.69,1251.81,1270.91,473.93,2418066.2272
1000688,20210513,1257.87,1287.92,1257.87,1275.48,502.72,2495059.1488
1000688,20210514,1277.97,1301.37,1273.96,1300.54,506.1,2660484.7104
1000688,20210517,1303.08,1338.29,1301.06,1328.92,594.69,3343806.8736
1000688,20210518,1330.47,1332.32,1316.38,1321.64,542.27,2813425.0496
1000688,20210519,1320.68,1335.25,1318.16,1326.14,766.85,3029258.24
1000688,20210520,1322.05,1339.97,1321.04,1329.79,686.97,3143926.784
1000688,20210521,1334.6,1341.28,1314.4,1315.21,626.13,2985662.2592
1000688,20210524,1314.79,1333.42,1304.64,1330.87,561.3,2896384.4096
1000688,20210525,1329.68,1371.59,1329.68,1370.12,624.35,3324847.104
1000688,20210526,1371.78,1375.81,1360.59,1364.04,615.04,3101434.88
1000688,20210527,1362.95,1400.38,1361.01,1397.77,832.3,3961262.4896
1000688,20210528,1395.43,1414.61,1381.45,1386.04,2156.51,4421715.1488
1000688,20210531,1398.19,1442.67,1398.19,1442.67,1637.63,4768930.6112
1000688,20210601,1437.32,1467.94,1432.97,1460.54,1590.5,5254249.6768
1000688,20210602,1461.74,1465.16,1423.45,1426.85,1439.59,5126579.8144
1000688,20210603,1425.8,1438.64,1410.12,1414.53,1144.16,4114011.3408
1000688,20210604,1406.31,1445.14,1405.51,1431.52,1000.02,3886752.5632
1000688,20210607,1443.86,1451.39,1425.11,1433.57,1042.02,4259318.5792
1000688,20210608,1443.74,1446.38,1411.23,1419.08,949.08,4463036.8256
1000688,20210609,1420.31,1442.16,1417.77,1427.32,826.42,3884331.4176
1000688,20210610,1427.87,1455.83,1426.49,1450.4,1010.27,4418235.5968
1000688,20210611,1453.6,1455.66,1433.06,1436.28,1068.33,5039668.0192
1000688,20210615,1442.09,1467.47,1435.05,1448.2,1007.11,4515909.2224
1000688,20210616,1452.95,1454.92,1404.69,1406.47,853.94,4079326.0032
1000688,20210617,1409.05,1477.05,1409.05,1473.51,1190.87,5068177.408
1000688,20210618,1475.21,1499.82,1474.68,1494.7,1006.11,4939383.1936
1000688,20210621,1485.66,1529.28,1482.49,1528.13,1021.95,5132732.8256
1000688,20210622,1531.52,1534.43,1506.31,1523.36,1970.79,5274225.8688
1000688,20210623,1530.64,1551.92,1516.69,1534.3,1603.48,6047680.9216
1000688,20210624,1531.24,1537.58,1496.94,1504.81,1407.01,5239624.9088
1000688,20210625,1505.29,1536.5,1502.89,1534.85,1085.45,5014070.0672
1000688,20210628,1538.02,1579.22,1536.71,1562.98,1095.26,5506492.416
1000688,20210629,1567.88,1576.87,1546.68,1562.08,1039.04,5128665.088
1000688,20210630,1564.32,1603.35,1558.96,1588.22,1153.5,6192590.0288
1000688,20210701,1587.53,1594.11,1569.9,1579.8,1041.18,5909384.3968
1000688,20210702,1563.83,1564.88,1527.2,1538.16,951.42,5647488.6144
1000688,20210705,1545.68,1581.07,1545.68,1575.89,980.61,5901705.216
1000688,20210706,1580.28,1584.69,1510.71,1532.79,1107.08,6460498.7392
1000688,20210707,1523.83,1573.15,1519.41,1570.03,1033.99,5658107.0848
1000688,20210708,1577.5,1616.7,1577.41,1610.77,1173.48,6614575.5136
1000688,20210709,1598.28,1602.0,1556.58,1583.71,1014.78,5689199.4112
1000688,20210712,1593.57,1611.6,1576.72,1601.61,1053.85,6174309.9904
1000688,20210713,1602.12,1621.71,1573.78,1590.98,1111.15,5910987.5712
1000688,20210714,1579.03,1585.6,1556.69,1556.72,919.85,4970405.888
1000688,20210715,1549.28,1567.27,1536.9,1560.7,937.69,5008669.4912
1000688,20210716,1568.17,1569.25,1523.64,1525.23,950.97,5191455.5392
1000688,20210719,1514.83,1530.59,1503.11,1514.18,852.65,4666635.4688
1000688,20210720,1505.08,1529.27,1501.92,1522.63,790.7,4162666.0864
1000688,20210721,1528.6,1576.77,1527.6,1565.64,916.49,5322165.0432
1000688,20210722,1570.49,1584.32,1549.45,1582.13,1235.71,7369583.0016
1000688,20210723,1593.31,1593.7,1548.39,1563.49,1148.84,6662854.656
1000688,20210726,1559.84,1566.68,1496.65,1556.98,1262.84,7379240.5504
1000688,20210727,1556.93,1627.85,1541.36,1545.29,1859.82,10086364.7744
1000688,20210728,1532.42,1555.25,1476.59,1518.7,1361.49,7269082.7264
1000688,20210729,1554.13,1598.34,1545.11,1588.47,1281.17,7595338.9568
1000688,20210730,1582.58,1608.96,1570.45,1591.22,1528.09,8405700.608
1000688,20210802,1594.03,1619.36,1572.11,1599.47,1512.41,8498261.1968
1000688,20210803,1586.35,1593.03,1558.1,1564.19,1365.96,8064693.8624
1000688,20210804,1566.45,1608.5,1564.46,1605.89,1255.17,7350502.1952
1000688,20210805,1606.65,1616.05,1584.31,1604.81,1262.22,7569998.6432
1000688,20210806,1630.3,1639.19,1575.42,1586.67,1260.23,7577348.5056
1000688,20210809,1567.44,1582.92,1548.69,1574.44,1071.35,6494650.7776
1000688,20210810,1574.01,1592.83,1569.28,1588.19,1120.33,6658810.6752
1000688,20210811,1589.43,1593.15,1564.97,1578.79,1322.12,6640637.952
1000688,20210812,1572.15,1604.73,1570.35,1586.5,1288.91,6651892.1216
1000688,20210813,1580.12,1588.23,1549.68,1552.78,1257.44,6891796.0704
1000688,20210816,1547.39,1566.0,1535.35,1547.93,1095.3,6569510.0928
1000688,20210817,1544.4,1555.45,1506.72,1509.25,1090.96,5831766.4256
1000688,20210818,1514.46,1530.24,1501.18,1507.99,1036.62,5432387.9936
1000688,20210819,1509.72,1553.16,1508.17,1546.11,987.22,5606759.2192
1000688,20210820,1537.91,1557.11,1514.07,1529.09,1037.6,5738389.504
1000688,20210823,1534.39,1568.84,1524.2,1564.11,1154.62,6745676.1856
1000688,20210824,1567.7,1586.52,1550.88,1578.03,1171.71,6950038.7328
1000688,20210825,1573.74,1574.4,1535.09,1542.78,1084.75,6746134.528
1000688,20210826,1546.32,1555.04,1494.89,1497.34,1072.15,6611139.3792
1000688,20210827,1491.34,1506.65,1476.56,1480.31,1040.08,5822563.5328
1000688,20210830,1487.9,1508.78,1463.4,1471.46,1187.56,6904474.8288
1000688,20210831,1463.13,1463.56,1423.51,1441.17,1072.99,6214828.8512
1000688,20210901,1437.26,1438.38,1400.16,1424.66,1274.85,6219021.9264
1000688,20210902,1416.16,1424.17,1395.51,1399.48,1148.87,5314917.5808
1000688,20210903,1399.47,1415.24,1382.64,1400.89,1139.56,5430363.7504
1000688,20210906,1398.24,1441.71,1393.54,1439.0,978.57,5030572.8512
1000688,20210907,1435.73,1443.34,1426.03,1438.57,945.27,5106431.1808
1000688,20210908,1439.66,1439.66,1408.72,1412.72,990.51,5008998.8096
1000688,20210909,1414.07,1425.28,1393.61,1402.19,941.03,4697551.2576
1000688,20210910,1398.33,1431.71,1392.21,1426.81,1052.3,5558013.5424
1000688,20210913,1426.54,1426.76,1384.02,1384.43,926.59,5056474.3168
1000688,20210914,1384.28,1414.09,1383.41,1396.67,974.88,5165370.5728
1000688,20210915,1395.61,1395.99,1378.95,1384.52,792.43,4358958.6944
1000688,20210916,1378.18,1380.16,1347.9,1351.43,912.62,4770441.6256
1000688,20210917,1349.34,1360.91,1332.1,1349.68,872.98,4590552.6784
1000688,20210922,1338.01,1361.21,1335.5,1355.28,781.9,4062127.7184
1000688,20210923,1359.67,1376.57,1354.21,1363.79,735.07,3805879.9104
1000688,20210924,1362.98,1390.5,1359.85,1375.0,716.91,3918877.9008
1000688,20210927,1386.52,1397.18,1354.2,1368.69,840.24,4366103.7568
1000688,20210928,1362.33,1379.59,1350.79,1354.1,585.83,3224989.0816
1000688,20210929,1344.89,1356.64,1336.51,1345.77,690.37,3565862.5024
1000688,20210930,1348.65,1371.49,1348.65,1368.72,548.59,3177111.552
1000688,20211008,1378.53,1388.02,1361.04,1364.46,550.28,3161468.7232
1000688,20211011,1367.21,1377.31,1348.05,1349.77,514.55,3126801.408
1000688,20211012,1348.22,1355.92,1312.44,1319.39,591.58,3311502.336
1000688,20211013,1322.89,1349.17,1322.89,1344.76,522.37,3108056.6784
1000688,20211014,1346.99,1356.21,1339.56,1347.27,561.61,3087860.3264
1000688,20211015,1349.4,1367.23,1341.75,1363.16,672.93,3805288.8576
1000688,20211018,1366.55,1366.55,1338.89,1352.58,653.64,3797966.848
1000688,20211019,1355.07,1369.16,1352.01,1366.79,625.5,3574220.3904
1000688,20211020,1370.21,1381.06,1363.65,1373.59,726.0,3949045.3504
1000688,20211021,1374.65,1379.19,1355.93,1362.4,654.57,3552615.6288
1000688,20211022,1367.06,1379.19,1359.27,1368.14,672.37,3797547.8272
